query_acc	% identity	alignment length	mismatches	gap opens	bit score	evalue	OMA-Jaccard Combined	Membership Cluster 1	Membership Cluster 2	Membership Cluster 3	Membership Cluster 4	Membership Cluster 5	Max Membership	Assigned Cluster
tr|A0A2N8EIJ7|A0A2N8EIJ7_9PSED	67.12581653225806	545.383064516129	0.006730716585459	2.4294354838709675	774.9431451612903	8.563568154219924	2325.057844578254	0.2489655726689974	0.1887456146752965	0.2479535804346138	0.1507547156197545	0.1635805166013377	0.2489655726689974	0
tr|A0A2U2DBV4|A0A2U2DBV4_9PSED	65.29803012048193	542.8734939759037	0.0063251745583253	2.4116465863453813	764.7333333333332	6.256567964368772	2279.379511366299	0.2523242053018642	0.1904079965918527	0.2486628246932346	0.1494366750630788	0.1591682983499695	0.2523242053018642	0
tr|A0A2N7XQ26|A0A2N7XQ26_9PSED	66.79960956175297	538.8804780876494	0.006794526019402	2.400398406374502	767.1876494023903	7.483321852646486	2322.179379903479	0.2500654403924869	0.1888819518417827	0.2498627301475558	0.1493832632584863	0.1618066143596883	0.2500654403924869	0
tr|A0A266LVT5|A0A266LVT5_PSEFR	60.19935365853659	547.790650406504	0.0052995537810615	3.319105691056911	734.0522357723578	5.863400386228738	1795.520176171746	0.2698327263792141	0.2017530415389632	0.2431517311557449	0.1449961513865715	0.140266349539506	0.2698327263792141	0
tr|A0A1E1FXZ7|A0A1E1FXZ7_9PSED	66.12855289421158	540.4031936127744	0.0066328620175203	2.475049900199601	765.3345309381237	5.10500798975506	2211.106567696902	0.251452821135429	0.1900294819808443	0.2500787885020233	0.1488926304334524	0.1595462779482508	0.251452821135429	0
tr|A0A291AHD2|A0A291AHD2_9PSED	66.972536	541.548	0.00679707951244	2.42	769.1028	6.235854587211733	2334.0188207139545	0.2497817432585134	0.1888384266267732	0.2490244835609488	0.1498809359537784	0.1624744105999862	0.2497817432585134	0
tr|A0A2M9VFE7|A0A2M9VFE7_9PSED	58.73369230769231	548.15991902834	0.0050642251938319	2.661943319838057	719.815991902834	7.305506722488229	1958.6691606005704	0.2685404899915463	0.1998166389512101	0.246812944328187	0.1442459458999312	0.1405839808291254	0.2685404899915463	0
tr|A0A2K4IFY2|A0A2K4IFY2_9PSED	66.72249196787149	543.3995983935743	0.0066859992307572	2.5060240963855422	772.9375502008032	7.995344472617227	2457.5995820276203	0.2506660852196802	0.1891632339755155	0.2460865471399545	0.1510135915519078	0.1630705421129418	0.2506660852196802	0
tr|A0A2S8HNV8|A0A2S8HNV8_9PSED	66.58735984095426	538.5089463220676	0.0067931658563086	2.3976143141153083	764.0940357852883	4.921411693572037	2330.440990316584	0.2506875646099926	0.1890870561108801	0.2499776213667434	0.1491022655768695	0.1611454923355141	0.2506875646099926	0
tr|A0A2S4BQ93|A0A2S4BQ93_9PSED	67.3419114688129	543.8028169014085	0.006770932213679	2.432595573440644	775.2519114688129	7.670069611135795	2467.2189773892464	0.2490373842151346	0.1883364748849628	0.246622168867832	0.1512738989330109	0.1647300730990595	0.2490373842151346	0
tr|S4YII7|S4YII7_SERPL	57.36890612244898	551.1469387755102	0.0049227922870723	4.789795918367347	705.1524489795919	9.2851042028526	2550.118298368296	0.292215869230822	0.2090222519858076	0.2206055246480422	0.1458451680145629	0.1323111861207649	0.292215869230822	0
tr|A0A0F7LTX4|A0A0F7LTX4_9GAMM	54.3397356557377	550.1577868852459	0.0044322132763939	3.137295081967213	707.6815573770491	10.308175327188998	2377.5162825078905	0.2823068841937659	0.2050329180311422	0.2333370616792343	0.1451136227372831	0.1342095133585744	0.2823068841937659	0
tr|W2DE54|W2DE54_9PSED	64.21377166437414	557.321870701513	0.0058813532553135	2.8844566712517192	778.291334250344	10.616565666685192	1992.6390269851145	0.2548305217808049	0.194026322027262	0.2436938867632064	0.1512130425402938	0.1562362268884326	0.2548305217808049	0
tr|U7QWU7|U7QWU7_PHOTE	54.549293877551015	547.8551020408163	0.0044827868117718	3.110204081632653	706.7716326530611	7.668724826830399	2368.992817476895	0.2820923434259046	0.2047589936905639	0.2343025923400734	0.1446860944440381	0.1341599760994197	0.2820923434259046	0
tr|A0A0X8EX82|A0A0X8EX82_PSEFR	59.71418036072144	541.124248496994	0.0053458173350656	3.539078156312625	722.5410821643287	4.8606959538583245	1780.36931192234	0.2748065874766299	0.2037574144255375	0.2426304150449662	0.1427451734503196	0.1360604096025467	0.2748065874766299	0
tr|A0A0M3UDS4|A0A0M3UDS4_9PSED	60.08860362173039	543.0523138832998	0.0053486291948785	3.561368209255533	725.4446680080483	6.429644648259906	1780.668007503465	0.273830796118125	0.2034090988769172	0.242288394206028	0.1433516031175423	0.1371201076813874	0.273830796118125	0
tr|A0A0M9CZE4|A0A0M9CZE4_9GAMM	54.34371659919028	546.6781376518219	0.0045183062541004	3.366396761133603	701.9925101214575	8.212245296695318	2563.326119657717	0.2852712026193862	0.2054719522864391	0.2302527700535241	0.1451947486015581	0.1338093264390923	0.2852712026193862	0
tr|A0A0A0CVX6|A0A0A0CVX6_PHOLU	54.64671779141104	550.3537832310839	0.0044863618086891	3.329243353783231	711.2766871165644	10.105755928143369	2558.8671776068218	0.2826414570870219	0.2047133395725696	0.2301415291068869	0.1465935587966126	0.1359101154369089	0.2826414570870219	0
tr|A0A0P0QE95|A0A0P0QE95_SERMA	57.900047131147545	553.2479508196722	0.0049791851246997	4.840163934426229	716.7649590163935	6.99096942955916	2136.814349172464	0.2905124311592465	0.2104119811713499	0.2232138595370258	0.1449762544303407	0.1308854737020369	0.2905124311592465	0
tr|A0A1V2JUV6|A0A1V2JUV6_9PSED	64.13680848153214	554.8700410396717	0.0059082639467414	2.58686730506156	773.2725034199726	9.440880828722658	1997.2726435910104	0.2531530387130851	0.1928765842060875	0.246675868219886	0.1504757546607098	0.1568187542002315	0.2531530387130851	0
tr|A0A086GFB6|A0A086GFB6_9GAMM	57.69781466395112	550.4236252545825	0.0050013239293855	4.824847250509165	711.6910386965378	6.384793756722788	2137.058285736896	0.2919921784939838	0.2107688349759751	0.2235540753018833	0.1440184762944527	0.1296664349337049	0.2919921784939838	0
tr|A0A176V4Q5|A0A176V4Q5_9PSED	63.74294037940378	548.7411924119241	0.005922810496454	2.535230352303523	767.5043360433604	10.084091875982296	1979.484384690732	0.2539923835634216	0.1930450410742894	0.2486071204014132	0.1492051436755461	0.1551503112853295	0.2539923835634216	0
tr|A0A1B3FBL7|A0A1B3FBL7_9GAMM	57.83129278350516	556.4845360824743	0.0049256078414746	4.863917525773196	724.5929896907217	8.344503067187587	2131.823588768483	0.2890033582898182	0.2102422004885551	0.2224354067849551	0.1462306236182169	0.1320884108184545	0.2890033582898182	0
tr|A0A2N8AVR6|A0A2N8AVR6_9PSED	64.86249898989898	545.9919191919192	0.0061944683936601	3.1818181818181817	758.0274747474747	6.347379744897741	2130.49988539484	0.2597071269307378	0.1947340711688686	0.2440129279911849	0.1485430640627036	0.1530028098465049	0.2597071269307378	0
tr|A0A1C0GZL7|A0A1C0GZL7_SERMA	57.783773006134965	552.3231083844581	0.0049653741365865	4.846625766871166	717.8034764826176	8.351125072264436	2119.25268848501	0.2906622100580298	0.2105999511450831	0.2232454830404081	0.1448819539628101	0.1306104017936687	0.2906622100580298	0
tr|A0A2V4KR80|A0A2V4KR80_9PSED	66.7427483266399	544.0080321285141	0.006684742767725	2.4417670682730925	773.1009370816598	6.566051359903218	2421.8645235388144	0.2500297637956607	0.1889538194135651	0.2468557137263772	0.1509093780895966	0.1632513249748003	0.2500297637956607	0
tr|A0A2G0Y8R8|A0A2G0Y8R8_9PSED	64.13680848153214	554.8700410396717	0.0059082639467414	2.58686730506156	773.2725034199726	9.440880828722658	1997.2726435910104	0.2531530387130851	0.1928765842060875	0.246675868219886	0.1504757546607098	0.1568187542002315	0.2531530387130851	0
tr|A0A2U8TRS2|A0A2U8TRS2_9PSED	67.45733601609659	543.0422535211268	0.0068342450157284	2.374245472837022	779.1629778672033	9.6635933329039	2356.301724436484	0.2477743348174668	0.1880532142405693	0.2482509750020301	0.1510100067159165	0.1649114692240172	0.2482509750020301	2
tr|A0A2V4L756|A0A2V4L756_9PSED	58.82156680161943	547.5587044534414	0.0050862811959327	2.694331983805668	717.1884615384615	4.782644157690378	2265.530614733335	0.2700072036426701	0.1988595685450813	0.2433715896644541	0.1453360411253879	0.1424255970224064	0.2700072036426701	0
tr|A0A2W0FAD0|A0A2W0FAD0_9PSED	64.85521471172962	539.0854870775348	0.0063766936008066	2.451292246520875	748.8196819085487	5.013250745452244	2394.7586770181483	0.2554036326912153	0.1910159620436178	0.2486300256604201	0.1481258631308961	0.1568245164738505	0.2554036326912153	0
tr|A0A2V4IMB6|A0A2V4IMB6_9PSED	58.76297368421053	546.091093117409	0.0050772896616324	2.67004048582996	723.9366396761134	7.400615661890982	2277.424276941278	0.2690099192496661	0.1985009358095441	0.2432352641649579	0.145927727937991	0.143326152837841	0.2690099192496661	0
tr|A0A2V3CIX2|A0A2V3CIX2_9PSED	66.38134136546184	543.3293172690763	0.0066055625619012	2.4879518072289155	769.5638554216866	4.925532988236268	2208.704255957612	0.2507004970036967	0.1898652690515982	0.2492560721614324	0.1495814212152075	0.1605967405680652	0.2507004970036967	0
tr|A0A2K1FJ47|A0A2K1FJ47_9PSED	60.12309183673469	552.9918367346938	0.0053636320955186	5.036734693877551	723.5716326530612	6.059543597561207	1850.6964117016928	0.2866236608973068	0.2105243427852748	0.2259567052424955	0.1448246913817369	0.1320705996931859	0.2866236608973068	0
tr|A0A2K2J0L1|A0A2K2J0L1_SERMA	57.60944032921811	555.3065843621399	0.0049142531155631	4.872427983539095	722.3798353909465	6.754603759666634	2132.012647642513	0.2899635044501892	0.210595284184471	0.2222896267874103	0.1458184674195953	0.1313331171583341	0.2899635044501892	0
tr|A0A1Q5WC94|A0A1Q5WC94_SERMA	57.79568930041152	555.4506172839506	0.004937819800071	4.8559670781893	723.1858024691358	7.561481613495534	2138.056642606692	0.2893707738709878	0.2102708147329434	0.2225727893299388	0.1459689102500048	0.1318167118161251	0.2893707738709878	0
tr|A0A1Q4NXY1|A0A1Q4NXY1_SERMA	57.52179713114754	553.5266393442623	0.0049258097906737	4.854508196721311	716.5504098360656	6.0324698256980165	2079.131762469065	0.2912367968801829	0.2111816185812307	0.2230255257852506	0.1446772625216242	0.1298787962317115	0.2912367968801829	0
tr|A0A2V4FRI5|A0A2V4FRI5_SERMA	57.72476639344262	553.4610655737705	0.0049536606927627	4.838114754098361	713.9512295081968	7.11163185352368	2131.0804160043576	0.2912837781039852	0.2107373144975902	0.2230866210371715	0.144642562671434	0.1302497236898188	0.2912837781039852	0
tr|A0A2V4H8Z0|A0A2V4H8Z0_SERMA	57.783773006134965	552.3231083844581	0.0049653741365865	4.846625766871166	717.8034764826176	8.351125072264436	2119.25268848501	0.2906622100580298	0.2105999511450831	0.2232454830404081	0.1448819539628101	0.1306104017936687	0.2906622100580298	0
tr|A0A2U9FLF4|A0A2U9FLF4_SERMA	57.88460450819672	553.360655737705	0.0049743634315475	4.844262295081967	720.1018442622951	7.611910119282539	2113.989029511471	0.2899329530315582	0.2104133264133806	0.2232552755760935	0.1452543980863428	0.1311440468926248	0.2899329530315582	0
tr|A0A221DPR7|A0A221DPR7_SERMA	58.062863917525775	556.3278350515463	0.0049558062224936	4.855670103092783	724.3705154639175	8.750216910645289	2130.206163574707	0.2886285941006247	0.2100069633237976	0.2227987515664145	0.1461980527220386	0.1323676382871245	0.2886285941006247	0
tr|A0A2K9DVI0|A0A2K9DVI0_9PSED	66.33305410821644	542.2865731462925	0.0066270016060355	2.476953907815631	767.4765531062125	5.762762588253259	2212.9033167516645	0.2509285474358489	0.1898689461683316	0.2496351780005392	0.1492969432576886	0.1602703851375914	0.2509285474358489	0
tr|A0A2H4W0P4|A0A2H4W0P4_9PSED	59.589318	539.856	0.0053451351065747	3.54	720.0201999999999	4.968143078696388	1782.497520893338	0.2755188012490285	0.2039606884062433	0.2428476327542822	0.1422881000013698	0.135384777589076	0.2755188012490285	0
tr|A0A1G5PQ85|A0A1G5PQ85_PHOLU	54.17486530612245	548.334693877551	0.0044358742589302	2.4959183673469387	710.5191836734695	9.526902757851923	2515.074253774349	0.2756598552941117	0.2016397396108895	0.237554367752214	0.146459152541117	0.1386868848016677	0.2756598552941117	0
tr|A0A1D9IRI4|A0A1D9IRI4_9PSED	56.42958717434869	541.2104208416833	0.0048760465488389	3.4168336673346693	707.6182364729459	3.915683161022004	1676.1526119602088	0.2808037194831661	0.2077304304200597	0.241687878899008	0.140529880915944	0.129248090281822	0.2808037194831661	0
tr|T1VYF8|T1VYF8_SERMA	57.669164609053496	555.3065843621399	0.0049209207598501	4.872427983539095	722.5067901234568	6.912154665134255	2134.092362495555	0.2898449473359148	0.2105213057871909	0.2223402812439651	0.1458479872389372	0.1314454783939918	0.2898449473359148	0
tr|A0A1T1HL37|A0A1T1HL37_9PSED	62.50022810590632	551.0162932790224	0.0056661470449393	2.574338085539715	748.0566191446028	5.797366548700079	2069.039231304326	0.2587147499143661	0.1946811907253823	0.2473751358854335	0.1479209941396115	0.1513079293352064	0.2587147499143661	0
tr|A0A2T3WR10|A0A2T3WR10_9GAMM	57.728163599182	552.5276073619632	0.0049678963721857	4.850715746421268	717.8265848670756	6.202971706992592	2129.9364190549504	0.2907601208615413	0.2106109117297556	0.2230458686358589	0.1449536613784775	0.1306294373943664	0.2907601208615413	0
tr|A0A2S4XCR8|A0A2S4XCR8_SERMA	57.72427122153209	558.8343685300207	0.0048834244273659	4.888198757763975	720.2445134575569	10.607710228388855	2124.3329484661645	0.2898972578598349	0.210707821926205	0.2219273674966067	0.1460104446590834	0.1314571080582698	0.2898972578598349	0
tr|A0A2U9ALW9|A0A2U9ALW9_SERMA	57.98771574642127	552.5521472392638	0.0050073725681366	4.85480572597137	720.8891615541924	6.793359137738085	2135.600113269325	0.2897977206028501	0.2102043870893404	0.2232149177900923	0.1453526230607402	0.1314303514569769	0.2897977206028501	0
tr|A0A2C8EVV4|A0A2C8EVV4_9PSED	56.61382834331337	540.0818363273453	0.0049315389679498	3.4251497005988023	707.825748502994	3.288410017952621	1693.5255960579102	0.2807557092798569	0.2074531641546214	0.2418802665406892	0.1404521782236989	0.1294586818011334	0.2807557092798569	0
tr|A0A2S8QEI0|A0A2S8QEI0_PHOLU	54.746004098360665	551.5102459016393	0.0044880577018777	3.346311475409836	708.3504098360655	9.86148950324558	2552.695706569264	0.283052523250187	0.204853824854622	0.2300824082080975	0.1463820101864906	0.1356292335006028	0.283052523250187	0
tr|A0A2S8Q371|A0A2S8Q371_PHOLU	54.74443032786885	551.469262295082	0.0044887595026937	3.3422131147540983	708.3567622950819	10.072355308007577	2536.2969640525203	0.2830753349549449	0.2049028929467828	0.2302702599449238	0.1462691119289232	0.1354824002244251	0.2830753349549449	0
tr|A0A267A425|A0A267A425_PSEFR	60.1276314741036	533.4780876494024	0.0054275548188869	3.5139442231075697	723.9390438247012	5.052981538637325	1802.5579691952976	0.2742568626249272	0.2029214475208649	0.2445295861250873	0.1420149428158928	0.1362771609132276	0.2742568626249272	0
tr|A0A267CY73|A0A267CY73_PSEFR	59.98385258964144	533.292828685259	0.0054059872158296	3.50398406374502	723.49203187251	4.839147018207497	1799.6790474059137	0.2744650161369946	0.2030434929667976	0.2445579783044283	0.1419213098745117	0.1360122027172675	0.2744650161369946	0
